song,scene,duration,confidence,loudness,tempo,tempo_confidence,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,name,type,active_lights,colors,avg_brightness,avg_strobe,uses_mfft,uses_time,uses_bool,active_light_types,dominant_color
Torture Me (feat. Skrillex),build1,12.62102,0.485,-2.716,156.853,0.522,8,0.706,1,0.517,4,1.0,build1,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",127.5,0.0,True,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Torture Me (feat. Skrillex),white_bass_pulse,22.71476,0.667,-2.567,156.892,0.633,1,0.0,1,0.0,4,1.0,white_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'white': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",white
Torture Me (feat. Skrillex),white_bass_pulse,16.76218,0.948,-7.475,155.41,0.452,5,0.235,0,0.431,4,1.0,white_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'white': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",white
Genesis,vintage,5.61244,1.0,-14.837,116.655,0.176,2,0.0,1,0.0,1,0.857,vintage,effect,"['orb', 'ropes']",{},141.25,,True,False,False,{'dimmer': 2},
Genesis,vintage,34.02219,0.172,-11.789,118.514,0.218,9,0.035,1,0.278,4,0.804,vintage,effect,"['orb', 'ropes']",{},141.25,,True,False,False,{'dimmer': 2},
Genesis,sexy,98.37411,1.0,-5.036,117.091,0.46,4,0.071,0,0.394,4,1.0,sexy,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6']",{'red': 8},106.38888888888889,0.0,True,False,False,"{'rgb': 8, 'dimmer': 1}",red
Genesis,vintage,47.82491,0.507,-4.37,116.949,0.467,0,0.239,0,0.396,4,1.0,vintage,effect,"['orb', 'ropes']",{},141.25,,True,False,False,{'dimmer': 2},
Genesis,ambient2,10.09123,0.694,-8.635,119.47,0.172,7,0.054,1,0.324,4,1.0,ambient2,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'red': 8},,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",red
Genesis,ambient2,18.4551,0.657,-7.113,117.216,0.255,0,0.032,1,0.416,4,1.0,ambient2,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'red': 8},,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",red
Genesis,sexy,20.58002,0.865,-3.049,122.196,0.435,10,0.701,1,0.383,4,0.976,sexy,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6']",{'red': 8},106.38888888888889,0.0,True,False,False,"{'rgb': 8, 'dimmer': 1}",red
Dancing On My Own,chill_pink,15.32116,1.0,-10.896,117.008,0.711,6,0.583,1,0.568,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Dancing On My Own,chill_pink,40.00315,0.307,-6.455,116.898,0.67,6,0.783,1,0.67,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Dancing On My Own,discovibe,37.96576,0.294,-3.505,116.989,0.534,6,0.695,1,0.645,4,1.0,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Dancing On My Own,chill_pink,17.42592,0.292,-6.005,116.994,0.605,1,0.085,1,0.494,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Dancing On My Own,trance,38.4532,0.336,-3.191,116.99,0.529,6,0.529,1,0.521,4,1.0,trance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6', 'discoball']",{'purple': 8},255.0,255.0,False,True,True,"{'rgb': 8, 'dimmer': 1}",purple
Dancing On My Own,trance,16.44035,0.055,-4.683,117.023,0.544,10,0.492,0,0.705,4,1.0,trance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6', 'discoball']",{'purple': 8},255.0,255.0,False,True,True,"{'rgb': 8, 'dimmer': 1}",purple
Dancing On My Own,ambient1,22.55138,0.651,-9.134,117.171,0.436,6,0.289,1,0.545,4,1.0,ambient1,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Dancing On My Own,trance,13.83568,0.933,-2.977,117.119,0.402,6,0.297,1,0.499,4,1.0,trance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6', 'discoball']",{'purple': 8},255.0,255.0,False,True,True,"{'rgb': 8, 'dimmer': 1}",purple
Dancing On My Own,trance,37.42955,0.072,-2.639,117.046,0.398,6,0.122,1,0.565,5,0.028,trance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6', 'discoball']",{'purple': 8},255.0,255.0,False,True,True,"{'rgb': 8, 'dimmer': 1}",purple
Dancing On My Own,trance,24.09828,0.436,-3.404,117.04,0.442,10,0.423,0,0.787,5,0.433,trance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6', 'discoball']",{'purple': 8},255.0,255.0,False,True,True,"{'rgb': 8, 'dimmer': 1}",purple
Dancing On My Own,ambient1,13.34057,1.0,-12.633,116.894,0.374,6,0.518,1,0.703,3,1.0,ambient1,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Dancing On My Own,ambient1,9.10833,1.0,-32.549,117.064,0.239,1,0.0,1,0.0,3,1.0,ambient1,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Goosebumps Original Theme Song,flicker,9.20879,1.0,-14.988,104.693,0.32,2,0.0,1,0.0,4,1.0,flicker,effect,"['orb', 'ropes']",{},,,False,False,True,{'dimmer': 2},
Goosebumps Original Theme Song,goosebumps,24.01835,0.761,-8.88,104.913,0.838,0,0.211,1,0.337,4,1.0,goosebumps,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'green': 6, 'orange': 1, 'purple': 1}",62.5,16.666666666666668,True,True,True,"{'rgb': 8, 'dimmer': 3, 'strobe': 1}",green
Goosebumps Original Theme Song,slime,9.15677,0.398,-7.273,105.02,0.77,0,0.086,0,0.569,4,1.0,slime,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6', 'lasers', 'discoball']",{'green': 8},0.0,,False,False,True,"{'rgb': 8, 'dimmer': 2}",green
Goosebumps Original Theme Song,goosebumps,22.1419,0.03,-8.445,104.84,0.689,7,0.036,1,0.616,4,1.0,goosebumps,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'green': 6, 'orange': 1, 'purple': 1}",62.5,16.666666666666668,True,True,True,"{'rgb': 8, 'dimmer': 3, 'strobe': 1}",green
Weeble Wobble,wobble,14.91201,1.0,-1.799,125.859,0.805,0,0.796,1,0.562,4,1.0,wobble,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'green': 8},86.66666666666667,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",green
Weeble Wobble,wobble,16.19069,0.287,0.9,126.2,0.339,11,0.221,1,0.461,4,1.0,wobble,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'green': 8},86.66666666666667,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",green
Weeble Wobble,slime,22.85197,0.725,-1.628,125.976,0.838,11,0.079,1,0.401,4,1.0,slime,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6', 'lasers', 'discoball']",{'green': 8},0.0,,False,False,True,"{'rgb': 8, 'dimmer': 2}",green
Weeble Wobble,wobble,20.44758,0.229,-0.404,125.987,0.712,11,0.067,1,0.352,4,1.0,wobble,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'green': 8},86.66666666666667,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",green
Weeble Wobble,green_bass_pulse,34.18713,0.257,-0.113,126.023,0.563,11,0.045,1,0.057,4,1.0,green_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'green': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",green
Weeble Wobble,swamp,28.94341,0.897,-0.532,126.011,0.195,4,0.708,1,0.585,4,1.0,swamp,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']","{'green': 4, 'blue': 4}",0.0,0.0,False,False,True,"{'dimmer': 4, 'rgb': 8, 'strobe': 1}",green
Weeble Wobble,slime,15.7037,0.646,-1.135,126.108,0.822,11,0.162,1,0.368,4,1.0,slime,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6', 'lasers', 'discoball']",{'green': 8},0.0,,False,False,True,"{'rgb': 8, 'dimmer': 2}",green
Weeble Wobble,slime,14.80582,0.391,-0.762,126.017,0.731,1,0.703,1,0.441,4,1.0,slime,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6', 'lasers', 'discoball']",{'green': 8},0.0,,False,False,True,"{'rgb': 8, 'dimmer': 2}",green
Weeble Wobble,wobble,16.20768,0.547,-1.794,126.006,0.695,0,0.0,1,0.0,4,1.0,wobble,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'green': 8},86.66666666666667,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",green
Weeble Wobble,wobble,6.23612,1.0,-34.914,127.736,0.042,0,0.0,1,0.0,4,1.0,wobble,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'green': 8},86.66666666666667,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",green
leavemealone,red_pulse,8.68517,1.0,-21.915,175.299,0.274,5,0.0,1,0.0,4,1.0,red_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",red
leavemealone,red_pulse,13.7774,1.0,-9.096,173.95,0.159,9,0.508,0,0.482,4,1.0,red_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",red
leavemealone,red_pulse,42.41208,0.206,-7.588,174.003,0.611,9,0.744,1,0.528,4,1.0,red_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",red
leavemealone,red_echo,12.75693,0.89,-3.304,174.02,0.88,7,0.258,1,0.404,4,1.0,red_echo,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'red': 8},,255.0,False,True,False,{'rgb': 8},red
leavemealone,red_bass_pulse,46.89131,0.674,-3.544,174.034,0.555,0,0.356,1,0.411,4,1.0,red_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",red
leavemealone,red_pulse,14.14367,0.802,-7.72,173.896,0.754,9,0.609,0,0.715,4,1.0,red_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",red
leavemealone,red_pulse,19.66112,0.702,-6.428,174.133,0.649,0,0.374,1,0.436,4,1.0,red_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",red
leavemealone,ambient2,11.37685,0.772,-7.097,174.015,0.735,1,0.0,0,0.0,4,1.0,ambient2,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'red': 8},,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",red
leavemealone,red_bass_pulse,21.71789,0.744,-3.316,174.026,0.811,9,0.415,1,0.176,4,1.0,red_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",red
leavemealone,hell,25.1487,0.322,-2.965,174.141,0.458,4,0.203,0,0.372,4,1.0,hell,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'red': 8},,,False,False,True,{'rgb': 8},red
leavemealone,flicker,6.21332,0.345,-8.434,171.194,0.275,11,0.0,0,0.0,4,1.0,flicker,effect,"['orb', 'ropes']",{},,,False,False,True,{'dimmer': 2},
Prada,discovibe,7.73858,1.0,-11.026,141.874,0.695,1,0.0,1,0.0,4,1.0,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Prada,discovibe,26.65126,0.791,-6.162,141.868,0.417,1,0.203,1,0.339,4,1.0,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Prada,trance,27.42664,0.861,-4.988,142.027,0.485,8,0.307,1,0.462,4,1.0,trance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6', 'discoball']",{'purple': 8},255.0,255.0,False,True,True,"{'rgb': 8, 'dimmer': 1}",purple
Prada,chill_pink,22.18991,0.482,-7.178,142.408,0.425,5,0.159,0,0.379,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Prada,pink_pulse,30.12824,0.812,-4.736,142.338,0.458,8,0.462,1,0.577,4,1.0,pink_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'pink': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",pink
Prada,pink_pulse,18.2245,0.661,-5.879,141.901,0.376,10,0.265,0,0.233,4,1.0,pink_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'pink': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",pink
Young Folks,blue,8.21404,1.0,-20.294,136.319,0.697,0,0.0,1,0.0,4,1.0,chill_blue,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},102.5,0.0,True,False,False,{'rgb': 8},blue
Young Folks,bluevelvet,26.02442,1.0,-6.261,136.037,0.9,9,0.524,0,0.272,4,1.0,bluevelvet,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'blue': 8},56.25,0.0,True,False,False,"{'dimmer': 2, 'rgb': 8}",blue
Young Folks,prance,28.67251,0.684,-4.798,136.103,0.722,7,0.435,1,0.373,4,1.0,prance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},102.29166666666667,0.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Young Folks,prance,28.23117,0.062,-4.446,136.019,0.71,9,0.611,0,0.536,4,0.968,prance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},102.29166666666667,0.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Young Folks,ambient1,31.26829,0.429,-3.306,135.91,0.369,2,0.448,0,0.418,4,0.986,ambient1,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Young Folks,bloop,25.20755,0.607,-4.371,135.987,0.619,9,0.286,0,0.266,4,0.371,bloop,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},,,False,False,True,{'rgb': 8},blue
Young Folks,prance,42.3522,0.383,-4.604,135.953,0.688,9,0.511,0,0.462,4,0.857,prance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},102.29166666666667,0.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Young Folks,build1,29.93429,0.381,-3.094,135.798,0.346,9,0.0,0,0.294,4,1.0,build1,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",127.5,0.0,True,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Young Folks,prance,28.30085,0.499,-4.441,136.127,0.609,9,0.666,0,0.486,4,0.933,prance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},102.29166666666667,0.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Young Folks,prance,21.1726,0.614,-5.827,136.107,0.716,9,0.598,0,0.547,4,1.0,prance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},102.29166666666667,0.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Young Folks,prance,8.37605,1.0,-20.236,136.084,0.532,7,0.07,1,0.333,4,1.0,prance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},102.29166666666667,0.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Fine Day Anthem,prance,16.95964,1.0,-7.109,138.018,0.875,6,0.231,1,0.473,4,1.0,prance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},102.29166666666667,0.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Fine Day Anthem,ambient1,15.22573,0.306,-5.997,138.15,0.651,1,0.0,1,0.0,4,1.0,ambient1,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Fine Day Anthem,blue_bass_pulse,8.68875,0.973,-4.229,138.068,0.974,1,0.0,1,0.0,4,1.0,blue_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Fine Day Anthem,blue_pulse,17.8246,0.492,-3.12,138.003,0.809,1,0.04,0,0.432,4,1.0,blue_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",blue
Fine Day Anthem,build1,14.79643,0.696,-6.217,137.89,0.537,1,0.0,0,0.0,4,1.0,build1,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",127.5,0.0,True,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Fine Day Anthem,bloop,27.81863,0.694,-2.91,137.967,0.65,10,0.0,0,0.0,4,1.0,bloop,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},,,False,False,True,{'rgb': 8},blue
Fine Day Anthem,blue_pulse,42.17749,0.939,-7.428,137.964,0.455,1,0.28,0,0.416,4,1.0,blue_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",blue
Fine Day Anthem,electric,31.29916,0.847,-3.063,137.98,0.655,2,0.0,1,0.0,4,0.054,electric,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6']",{'white': 8},,,False,False,True,"{'rgb': 8, 'strobe': 1}",white
Fine Day Anthem,hypno,14.7882,0.597,-4.017,137.9,0.95,1,0.033,1,0.418,3,0.903,hypno,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'dimmer': 4}",blue
Fine Day Anthem,chill_blue,4.11179,0.88,-18.263,0.0,0.0,7,0.392,1,0.475,3,1.0,chill_blue,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},102.5,0.0,True,False,False,{'rgb': 8},blue
Heat Waves - Oliver Heldens Remix,chill_pink,15.50563,1.0,-15.764,128.016,0.813,11,0.464,1,0.489,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Heat Waves - Oliver Heldens Remix,chill_pink,30.468,0.978,-7.954,128.017,0.545,11,0.489,1,0.646,4,0.898,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Heat Waves - Oliver Heldens Remix,chill_pink,13.11378,0.222,-7.129,128.077,0.427,11,0.314,1,0.411,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
